community_id,name,house_title,district,monthly_rent,area,monthly_rent_per_sqm,listing_count,source,scraped_at
独栋·珑寓 宝岗店 【特价阳光单间】不短租/近市二宫/独栋电梯/直租/押一付一 开间,,独栋·珑寓 宝岗店 【特价阳光单间】不短租/近市二宫/独栋电梯/直租/押一付一 开间,海珠区,2080.0,20.0,104.0,1,贝壳租房列表页,2026-05-25T20:56:28.823069
GZ2144695963254521856,海珠,整租·保利天悦公寓 1室0厅 南,海珠区,600.0,12.0,50.0,1,贝壳租房列表页,2026-05-25T20:56:28.823673
GZ2144688802533212160,海珠,整租·富力金禧花园 1室0厅 东,海珠区,1100.0,12.0,91.67,1,贝壳租房列表页,2026-05-25T20:56:28.824206
GZ2144749225315926016,海珠,整租·中顺领御公馆 1室0厅 东,海珠区,1200.0,11.0,109.09,1,贝壳租房列表页,2026-05-25T20:56:28.824729
独栋·金地草莓社区 中大店 中大滨江东双地铁 阳光单间 学生优惠 押一付一拎包入住 开间,,独栋·金地草莓社区 中大店 中大滨江东双地铁 阳光单间 学生优惠 押一付一拎包入住 开间,海珠区,1960.0,23.0,85.22,1,贝壳租房列表页,2026-05-25T20:56:28.825250
GZ2144809171915112448,海珠,整租·珠江帝景苑 1室0厅 南/北,海珠区,1500.0,12.0,125.0,1,贝壳租房列表页,2026-05-25T20:56:28.825769
独栋·金地草莓社区 中大店 中大南校/滨江东地铁站 带阳台单间环境安静 押一付一 开间,,独栋·金地草莓社区 中大店 中大南校/滨江东地铁站 带阳台单间环境安静 押一付一 开间,海珠区,2500.0,30.0,83.33,1,贝壳租房列表页,2026-05-25T20:56:28.826285
GZ2147255837813374976,海珠,整租·光大花园水岸榕城 1室0厅 北,海珠区,1300.0,12.0,108.33,1,贝壳租房列表页,2026-05-25T20:56:28.826815
独栋·与之城市青年之家 天荟江湾 国企高端服务式公寓  一线江景阳台两房两厅两卫 拎包入住 全屋一线家电 2室2厅,,独栋·与之城市青年之家 天荟江湾 国企高端服务式公寓  一线江景阳台两房两厅两卫 拎包入住 全屋一线家电 2室2厅,海珠区,13500.0,120.0,112.5,1,贝壳租房列表页,2026-05-25T20:56:28.827338
GZ2147553210422788096,海珠,整租·富基广场A区 1室0厅 南,海珠区,900.0,12.5,72.0,1,贝壳租房列表页,2026-05-25T20:56:28.828586
独栋·碧家国际社区 赤岗店 赤岗UP智谷近琶洲磨碟沙应届生特惠 8号线地铁站-精装一房一厅 1室1厅,,独栋·碧家国际社区 赤岗店 赤岗UP智谷近琶洲磨碟沙应届生特惠 8号线地铁站-精装一房一厅 1室1厅,海珠区,2200.0,33.0,66.67,1,贝壳租房列表页,2026-05-25T20:56:28.829104
GZ2147560376944820224,海珠,整租·合生颐景华苑 1室0厅 南,海珠区,900.0,13.0,69.23,1,贝壳租房列表页,2026-05-25T20:56:28.829693
独栋·碧家国际社区 赤岗店 可短租  进琶洲磨碟沙，应届生特价UP智谷-精装方正两房一厅 2室1厅,,独栋·碧家国际社区 赤岗店 可短租  进琶洲磨碟沙，应届生特价UP智谷-精装方正两房一厅 2室1厅,海珠区,3600.0,39.0,92.31,1,贝壳租房列表页,2026-05-25T20:56:28.830179
GZ2170024814364852224,海珠,整租·富力千禧花园 3室2厅 南,海珠区,6500.0,105.0,61.9,1,贝壳租房列表页,2026-05-25T20:56:45.807511
独栋·窝趣轻社区 新都荟广场店 活动特惠 6个月起租 采光好 押一 可做饭 民水电 东晓南地铁600米 开间,,独栋·窝趣轻社区 新都荟广场店 活动特惠 6个月起租 采光好 押一 可做饭 民水电 东晓南地铁600米 开间,海珠区,1900.0,28.0,67.86,1,贝壳租房列表页,2026-05-25T20:56:45.808579
GZ2170015923669303296,海珠,整租·嘉仕花园东区 1室0厅 北,海珠区,2800.0,30.0,93.33,1,贝壳租房列表页,2026-05-25T20:56:45.809718
独栋·金地草莓社区 同福西地铁站店 【江景大单间-五月福利-限时特惠】孙逸仙北院十三行沿江路-地铁口精装电梯公寓，民水民电 1室1厅,,独栋·金地草莓社区 同福西地铁站店 【江景大单间-五月福利-限时特惠】孙逸仙北院十三行沿江路-地铁口精装电梯公寓，民水民电 1室1厅,海珠区,3500.0,35.0,100.0,1,贝壳租房列表页,2026-05-25T20:56:45.810576
GZ1999391727001010176,海珠,整租·保利天悦花园 1室0厅 南,海珠区,1000.0,12.0,83.33,1,贝壳租房列表页,2026-05-25T20:56:45.811341
独栋·金地草莓社区 同福西地铁站店 【江景一房一厅-5月限时特惠-双地铁】同福西 文化公园地铁口 押一付一 1室1厅,,独栋·金地草莓社区 同福西地铁站店 【江景一房一厅-5月限时特惠-双地铁】同福西 文化公园地铁口 押一付一 1室1厅,海珠区,3880.0,55.0,70.55,1,贝壳租房列表页,2026-05-25T20:56:45.812137
GZ1999389638866763776,海珠,整租·保利天悦花园 1室0厅 南,海珠区,1000.0,12.0,83.33,1,贝壳租房列表页,2026-05-25T20:56:45.812858
独栋·金地草莓社区 同福西地铁站店 【江景一房一厅-5月特惠】地铁300M孙逸仙北院同福西 文化公园地铁口押一付一 1室1厅,,独栋·金地草莓社区 同福西地铁站店 【江景一房一厅-5月特惠】地铁300M孙逸仙北院同福西 文化公园地铁口押一付一 1室1厅,海珠区,3880.0,55.0,70.55,1,贝壳租房列表页,2026-05-25T20:56:45.813816
GZ2001177135724625920,海珠,整租·天海庭 1室0厅 南,海珠区,800.0,13.25,60.38,1,贝壳租房列表页,2026-05-25T20:56:45.814539
独栋·碧家国际社区 赤岗店 赤岗8号线近磨碟沙琶洲 可短租 近省二医院 无遮挡单间 开间,,独栋·碧家国际社区 赤岗店 赤岗8号线近磨碟沙琶洲 可短租 近省二医院 无遮挡单间 开间,海珠区,1800.0,28.0,64.29,1,贝壳租房列表页,2026-05-25T20:56:45.815352
GZ2001974618591592448,海珠,整租·光大花园和榕风景 1室0厅 东,海珠区,1200.0,11.8,101.69,1,贝壳租房列表页,2026-05-25T20:56:45.816120
独栋·龙湖冠寓 逸景路地铁站店 磨碟沙/琶洲首选  储物空间大 采光好  3个月起租  押1付1 开间,,独栋·龙湖冠寓 逸景路地铁站店 磨碟沙/琶洲首选  储物空间大 采光好  3个月起租  押1付1 开间,海珠区,2800.0,36.0,77.78,1,贝壳租房列表页,2026-05-25T20:56:45.816819
GZ2002960129493827584,海珠,整租·光大花园水岸榕城 1室0厅 南,海珠区,1100.0,12.0,91.67,1,贝壳租房列表页,2026-05-25T20:56:45.817481
独栋·龙湖冠寓 逸景路地铁站店 通勤磨碟沙地铁有座  单间带衣帽间  押1付1 免中介费  3个月起租 开间,,独栋·龙湖冠寓 逸景路地铁站店 通勤磨碟沙地铁有座  单间带衣帽间  押1付1 免中介费  3个月起租 开间,海珠区,2550.0,30.0,85.0,1,贝壳租房列表页,2026-05-25T20:56:45.818110
GZ2004049072335355904,海珠,整租·世纪云顶雅苑 1室0厅 东南,海珠区,1300.0,12.0,108.33,1,贝壳租房列表页,2026-05-25T20:56:45.818778
GZ1978394501005180928,海珠,整租·领江壹号 1室0厅 南,海珠区,1200.0,12.0,100.0,1,贝壳租房列表页,2026-05-25T20:56:45.819412
GZ1978366843642970112,海珠,整租·珠江帝景华苑 1室0厅 南,海珠区,1400.0,12.0,116.67,1,贝壳租房列表页,2026-05-25T20:56:45.820160
独栋·百合社区 江南西1店 江南西附近大单间！可短租 民水电！ 开间,,独栋·百合社区 江南西1店 江南西附近大单间！可短租 民水电！ 开间,海珠区,1550.0,23.0,67.39,1,贝壳租房列表页,2026-05-25T20:56:45.820945
GZ1979834827121098752,海珠,整租·坚真花园 1室0厅 东,海珠区,1200.0,10.0,120.0,1,贝壳租房列表页,2026-05-25T20:56:45.821601
GZ1982078828146589696,海珠,整租·银禧花园 1室0厅 南,海珠区,1700.0,13.0,130.77,1,贝壳租房列表页,2026-05-25T20:56:45.822172
GZ1983519930011615232,海珠,整租·金海湾花园 1室0厅 南,海珠区,2700.0,12.5,216.0,1,贝壳租房列表页,2026-05-25T20:56:45.822775
独栋·爱家公寓 同福西2店 八号线不短租 24小时安保 全景大窗 大阳台一居室 开间,,独栋·爱家公寓 同福西2店 八号线不短租 24小时安保 全景大窗 大阳台一居室 开间,海珠区,2280.0,38.0,60.0,1,贝壳租房列表页,2026-05-25T20:56:45.823362
GZ1982054152154382336,海珠,整租·海逸花园 1室0厅 东,海珠区,1050.0,12.0,87.5,1,贝壳租房列表页,2026-05-25T20:56:45.823981
独栋·芝麻物业 凤凰新村10分钟近红十 内阳台，25平，电1，不走巷子 开间,,独栋·芝麻物业 凤凰新村10分钟近红十 内阳台，25平，电1，不走巷子 开间,海珠区,1680.0,25.0,67.2,1,贝壳租房列表页,2026-05-25T20:56:45.824544
GZ1983516694470983680,海珠,整租·金海湾花园 1室0厅 东,海珠区,2700.0,12.5,216.0,1,贝壳租房列表页,2026-05-25T20:56:45.825105
独栋·芝麻物业 鹭江地铁5分钟愉景南苑 鹭江5分钟，电1，大大单间家电一级耗能 开间,,独栋·芝麻物业 鹭江地铁5分钟愉景南苑 鹭江5分钟，电1，大大单间家电一级耗能 开间,海珠区,2500.0,30.0,83.33,1,贝壳租房列表页,2026-05-25T20:56:45.825745
GZ1984244449965768704,海珠,整租·富力现代广场 1室0厅 东北,海珠区,1100.0,12.0,91.67,1,贝壳租房列表页,2026-05-25T20:56:45.826437
独栋·保利和寓 花园店 大单间 近地铁小区环境 阳光充足 通风性好 开间,,独栋·保利和寓 花园店 大单间 近地铁小区环境 阳光充足 通风性好 开间,海珠区,2000.0,40.0,50.0,1,贝壳租房列表页,2026-05-25T20:56:45.827124
GZ1984925432641748992,海珠,整租·南北广场 1室0厅 东南,海珠区,1050.0,12.5,84.0,1,贝壳租房列表页,2026-05-25T20:56:45.827683
独栋·安景寓 广州南箕路店 近科创8号园  1918，燕岗创意园   11号线棣园地铁直达沥滘 南洲  磨碟 阳光单间 民用水电 开间,,独栋·安景寓 广州南箕路店 近科创8号园  1918，燕岗创意园   11号线棣园地铁直达沥滘 南洲  磨碟 阳光单间 民用水电 开间,海珠区,2200.0,30.0,73.33,1,贝壳租房列表页,2026-05-25T20:56:45.828200
GZ2149024874763386880,海珠,整租·光大花园水岸榕城 1室0厅 东南,海珠区,1200.0,12.0,100.0,1,贝壳租房列表页,2026-05-25T20:57:03.800840
独栋·魔方公寓 客村店 阳光大单间 长租特惠 近客村赤岗地铁 开间,,独栋·魔方公寓 客村店 阳光大单间 长租特惠 近客村赤岗地铁 开间,海珠区,2380.0,30.0,79.33,1,贝壳租房列表页,2026-05-25T20:57:03.801481
GZ2149040114750193664,海珠,整租·光大花园榕景四季 1室0厅 北,海珠区,1300.0,12.0,108.33,1,贝壳租房列表页,2026-05-25T20:57:03.802157
独栋·三十五号公馆 宝岗大道店 8号线宝岗大道 近广医附二 珠江医院 路边电梯独栋 1室1厅,,独栋·三十五号公馆 宝岗大道店 8号线宝岗大道 近广医附二 珠江医院 路边电梯独栋 1室1厅,海珠区,1680.0,30.0,56.0,1,贝壳租房列表页,2026-05-25T20:57:03.802757
GZ2051898795951652864,海珠,整租·保利天悦公寓 0室0厅 南,海珠区,800.0,20.0,40.0,1,贝壳租房列表页,2026-05-25T20:57:03.803283
独栋·微社区 赤岗店 全新精装小复式LOFT 1室1厅,,独栋·微社区 赤岗店 全新精装小复式LOFT 1室1厅,海珠区,1100.0,15.0,73.33,1,贝壳租房列表页,2026-05-25T20:57:03.803823
GZ2053083457143177216,海珠,整租·朗晴居二期 1室0厅 东南,海珠区,1300.0,13.0,100.0,1,贝壳租房列表页,2026-05-25T20:57:03.804399
独栋·元寓. 海珠湿地公园店 新店特惠.免费停车，免费健身房，长租可免网络费 1室1厅,,独栋·元寓. 海珠湿地公园店 新店特惠.免费停车，免费健身房，长租可免网络费 1室1厅,海珠区,2980.0,35.0,85.14,1,贝壳租房列表页,2026-05-25T20:57:03.804967
GZ2053371089190387712,海珠,整租·光大花园水岸榕城 1室0厅 东,海珠区,1300.0,12.0,108.33,1,贝壳租房列表页,2026-05-25T20:57:03.805447
独栋·窝趣轻社区 广州之窗店 押一付一 0中介 复式一房一厅 干湿分离 24小时安保管家 开间,,独栋·窝趣轻社区 广州之窗店 押一付一 0中介 复式一房一厅 干湿分离 24小时安保管家 开间,海珠区,1400.0,15.0,93.33,1,贝壳租房列表页,2026-05-25T20:57:03.805925
GZ2054447870236426240,海珠,整租·保利花园 1室0厅 南,海珠区,1300.0,15.0,86.67,1,贝壳租房列表页,2026-05-25T20:57:03.806438
独栋·蜂趣社区 客村店 客村地铁站豪华复式直租可养猫 ，楼上可站人，家电家私齐全，门禁管理 1室1厅,,独栋·蜂趣社区 客村店 客村地铁站豪华复式直租可养猫 ，楼上可站人，家电家私齐全，门禁管理 1室1厅,海珠区,1900.0,40.0,47.5,1,贝壳租房列表页,2026-05-25T20:57:03.806920
GZ2042450564343660544,海珠,整租·泓景花园 1室0厅 南,海珠区,1200.0,12.0,100.0,1,贝壳租房列表页,2026-05-25T20:57:03.807408
独栋·木棉公寓· 木棉一店 大塘3/11号线地铁站 近同创汇创投小镇  特价电梯房 开间,,独栋·木棉公寓· 木棉一店 大塘3/11号线地铁站 近同创汇创投小镇  特价电梯房 开间,海珠区,1300.0,27.0,48.15,1,贝壳租房列表页,2026-05-25T20:57:03.807870
GZ2042913375003869184,海珠,整租·光大花园中海锦榕湾 1室0厅 西南,海珠区,1200.0,12.0,100.0,1,贝壳租房列表页,2026-05-25T20:57:03.808355
GZ2043274662518980608,海珠,整租·保利百合花园 1室0厅 东南,海珠区,1000.0,11.0,90.91,1,贝壳租房列表页,2026-05-25T20:57:03.808847
GZ2043599765823815680,海珠,整租·富力现代广场 1室0厅 南,海珠区,1000.0,12.0,83.33,1,贝壳租房列表页,2026-05-25T20:57:03.809339
独栋·融寓 广州龙潭店 7分钟到磨碟沙 免管理费！近11/12/18号 独居优选，阳台落地窗独卫，拎包入住-A18 开间,,独栋·融寓 广州龙潭店 7分钟到磨碟沙 免管理费！近11/12/18号 独居优选，阳台落地窗独卫，拎包入住-A18 开间,海珠区,1860.0,22.0,84.55,1,贝壳租房列表页,2026-05-25T20:57:03.809814
GZ2044675550496161792,海珠,整租·雅致花园 0室0厅 东,海珠区,900.0,12.0,75.0,1,贝壳租房列表页,2026-05-25T20:57:03.810281
GZ2044676661286273024,海珠,整租·雅致花园 0室0厅 南,海珠区,900.0,12.0,75.0,1,贝壳租房列表页,2026-05-25T20:57:03.810733
GZ2046520028236349440,海珠,整租·光大花园中海锦榕湾 1室0厅 东,海珠区,1500.0,12.0,125.0,1,贝壳租房列表页,2026-05-25T20:57:03.811178
独栋·元寓. 海珠湿地公园店 大阳台，新店优惠免停车，免管理费，免网络 1室1厅,,独栋·元寓. 海珠湿地公园店 大阳台，新店优惠免停车，免管理费，免网络 1室1厅,海珠区,2380.0,26.0,91.54,1,贝壳租房列表页,2026-05-25T20:57:03.811634
GZ2047305133359890432,海珠,整租·银禧花园 1室0厅 南,海珠区,1650.0,12.0,137.5,1,贝壳租房列表页,2026-05-25T20:57:03.812103
独栋·蜂趣社区 客村店 鹭江客村双地铁680米，电梯大单间，2站直达磨碟沙，民电 开间,,独栋·蜂趣社区 客村店 鹭江客村双地铁680米，电梯大单间，2站直达磨碟沙，民电 开间,海珠区,1200.0,30.0,40.0,1,贝壳租房列表页,2026-05-25T20:57:03.812660
GZ2047241043060981760,海珠,整租·愉景南苑 1室0厅 东南,海珠区,1300.0,13.0,100.0,1,贝壳租房列表页,2026-05-25T20:57:03.813111
独栋·城遇·青年公寓 宝岗大道店 沙园租房必看！  4.5米loft复式  超大落地窗 免费台球室健身房 房东直租 1室1厅,,独栋·城遇·青年公寓 宝岗大道店 沙园租房必看！  4.5米loft复式  超大落地窗 免费台球室健身房 房东直租 1室1厅,海珠区,1700.0,45.0,37.78,1,贝壳租房列表页,2026-05-25T20:57:03.813591
GZ2048270951254065152,海珠,整租·金影花园 1室0厅 南,海珠区,1000.0,15.0,66.67,1,贝壳租房列表页,2026-05-25T20:57:03.814110
独栋·心中小城 赤沙地铁站店 【舒适安全】精装电梯地铁上盖，不走巷子 开间,,独栋·心中小城 赤沙地铁站店 【舒适安全】精装电梯地铁上盖，不走巷子 开间,海珠区,1950.0,35.0,55.71,1,贝壳租房列表页,2026-05-25T20:57:03.814564
GZ2048704892737945600,海珠,整租·富力现代广场 1室0厅 南,海珠区,1150.0,12.0,95.83,1,贝壳租房列表页,2026-05-25T20:57:03.815004
独栋·越秀星邻 南洲店 【城市精英首选】都市生活新选择，设施齐全，租期自由！ 开间,,独栋·越秀星邻 南洲店 【城市精英首选】都市生活新选择，设施齐全，租期自由！ 开间,海珠区,2210.0,30.0,73.67,1,贝壳租房列表页,2026-05-25T20:57:03.815445
GZ2035588348566831104,海珠,整租·中信乐涛苑 1室0厅 南,海珠区,1200.0,15.0,80.0,1,贝壳租房列表页,2026-05-25T20:57:24.728494
独栋·泊寓 海珠湾艺术社区 【到店立减200元】近广州之窗 江景落地窗 带空中花园 拎包入住 1室1厅,,独栋·泊寓 海珠湾艺术社区 【到店立减200元】近广州之窗 江景落地窗 带空中花园 拎包入住 1室1厅,海珠区,2205.0,27.75,79.46,1,贝壳租房列表页,2026-05-25T20:57:24.729667
GZ2036061276588736512,海珠,整租·光大花园水岸榕城 1室0厅 南,海珠区,1000.0,12.0,83.33,1,贝壳租房列表页,2026-05-25T20:57:24.730723
独栋·木棉公寓· 木棉三店 同创汇、创投小镇走路上班，全景落地窗、窗外无遮挡，整租阳光一居室、通风好，押一、民用电 开间,,独栋·木棉公寓· 木棉三店 同创汇、创投小镇走路上班，全景落地窗、窗外无遮挡，整租阳光一居室、通风好，押一、民用电 开间,海珠区,1500.0,33.0,45.45,1,贝壳租房列表页,2026-05-25T20:57:24.731599
GZ2036764157625237504,海珠,整租·富力现代广场 1室0厅 东南,海珠区,1100.0,15.0,73.33,1,贝壳租房列表页,2026-05-25T20:57:24.732404
独栋·斜杠公寓 客村店 2站到磨碟沙珠江新城，整租套间，家具齐全，拎包入住 开间,,独栋·斜杠公寓 客村店 2站到磨碟沙珠江新城，整租套间，家具齐全，拎包入住 开间,海珠区,2000.0,21.0,95.24,1,贝壳租房列表页,2026-05-25T20:57:24.733384
GZ2037526604741083136,海珠,整租·翠城花园 1室0厅 南,海珠区,1400.0,12.0,116.67,1,贝壳租房列表页,2026-05-25T20:57:24.734194
独栋·粤来租 客村 客村地铁口500米 民水电 电梯复式大单间 路边房！拎包入住 1室1厅,,独栋·粤来租 客村 客村地铁口500米 民水电 电梯复式大单间 路边房！拎包入住 1室1厅,海珠区,2300.0,35.0,65.71,1,贝壳租房列表页,2026-05-25T20:57:24.735000
GZ2037530133069299712,海珠,整租·坚真花园 0室0厅 南,海珠区,1000.0,12.0,83.33,1,贝壳租房列表页,2026-05-25T20:57:24.736184
独栋·松得寓 宝岗店 可短租，可押一电梯房！洗手间干湿分离，独立阳台房，朝南阳光充足！ 开间,,独栋·松得寓 宝岗店 可短租，可押一电梯房！洗手间干湿分离，独立阳台房，朝南阳光充足！ 开间,海珠区,1700.0,26.0,65.38,1,贝壳租房列表页,2026-05-25T20:57:24.737130
GZ2037859394061860864,海珠,整租·中海锦苑 1室0厅 东,海珠区,2000.0,12.0,166.67,1,贝壳租房列表页,2026-05-25T20:57:24.737848
独栋·与之城市青年之家 南华西路店 8号线同福西江边，热心房东阳台隔断一房一厅，生圈成熟拎包入住 1室1厅,,独栋·与之城市青年之家 南华西路店 8号线同福西江边，热心房东阳台隔断一房一厅，生圈成熟拎包入住 1室1厅,海珠区,2400.0,35.0,68.57,1,贝壳租房列表页,2026-05-25T20:57:24.738508
GZ2098339559275233280,海珠,整租·富力千禧花园 1室0厅 南,海珠区,1300.0,12.0,108.33,1,贝壳租房列表页,2026-05-25T20:57:24.739160
独栋·拼图家园 拼图·寓（赤沙地铁站店） 地铁100米 公寓精装大一房一厅 押一付一 民水民电 1室1厅,,独栋·拼图家园 拼图·寓（赤沙地铁站店） 地铁100米 公寓精装大一房一厅 押一付一 民水民电 1室1厅,海珠区,3060.0,45.0,68.0,1,贝壳租房列表页,2026-05-25T20:57:24.739800
GZ2098623909262786560,海珠,整租·新城国际 1室0厅 南,海珠区,900.0,12.0,75.0,1,贝壳租房列表页,2026-05-25T20:57:24.740469
GZ2098428329483829248,海珠,整租·翠城花园 1室0厅 东,海珠区,1300.0,12.0,108.33,1,贝壳租房列表页,2026-05-25T20:57:24.741213
GZ2098393429863038976,海珠,整租·保利天悦公寓 1室0厅 东,海珠区,1000.0,20.0,50.0,1,贝壳租房列表页,2026-05-25T20:57:24.741835
独栋·心中小城 赤沙店 【半年起租】赤沙地铁站精简暖心大单间 开间,,独栋·心中小城 赤沙店 【半年起租】赤沙地铁站精简暖心大单间 开间,海珠区,1550.0,26.0,59.62,1,贝壳租房列表页,2026-05-25T20:57:24.742470
GZ2098697926069977088,海珠,整租·翠城花园 1室0厅 东,海珠区,1300.0,12.0,108.33,1,贝壳租房列表页,2026-05-25T20:57:24.743092
GZ2098730882629107712,海珠,整租·江南新苑 1室0厅 南,海珠区,1100.0,13.0,84.62,1,贝壳租房列表页,2026-05-25T20:57:24.743662
GZ2099335856929112064,海珠,整租·保利天悦公寓 1室0厅 南,海珠区,1000.0,13.0,76.92,1,贝壳租房列表页,2026-05-25T20:57:24.744209
独栋·融寓 广州龙潭店 7分钟到磨碟沙 免管理费！庭院大落地窗 近磨碟沙 安全无坑A21 开间,,独栋·融寓 广州龙潭店 7分钟到磨碟沙 免管理费！庭院大落地窗 近磨碟沙 安全无坑A21 开间,海珠区,2060.0,29.0,71.03,1,贝壳租房列表页,2026-05-25T20:57:24.744761
GZ2099488395335041024,海珠,整租·愉景南苑 1室0厅 南,海珠区,1450.0,12.0,120.83,1,贝壳租房列表页,2026-05-25T20:57:24.745340
独栋·城遇·青年公寓 燕岗店 【精装电梯公寓】下楼直达地铁  直租无中介费丨采光通透丨全景实拍丨配置全屋品牌家具家电可随时入住 ！ 1室1厅,,独栋·城遇·青年公寓 燕岗店 【精装电梯公寓】下楼直达地铁  直租无中介费丨采光通透丨全景实拍丨配置全屋品牌家具家电可随时入住 ！ 1室1厅,海珠区,1800.0,30.0,60.0,1,贝壳租房列表页,2026-05-25T20:57:24.745901
GZ2099498998816571392,海珠,整租·保利花园 1室0厅 北,海珠区,1100.0,12.0,91.67,1,贝壳租房列表页,2026-05-25T20:57:24.746456
独栋·保利和寓 万胜围店 【每月减100】商超地铁上盖精装三房合租可用燃气民用水电 3室1厅,,独栋·保利和寓 万胜围店 【每月减100】商超地铁上盖精装三房合租可用燃气民用水电 3室1厅,海珠区,1600.0,89.0,17.98,1,贝壳租房列表页,2026-05-25T20:57:24.747093
GZ2095864568411586560,海珠,整租·东华星域 1室0厅 东南,海珠区,1150.0,12.0,95.83,1,贝壳租房列表页,2026-05-25T20:57:24.747644
独栋·斜杠公寓 凤凰新村店 宠物友好，探亲/旅游/出差最优选，近地铁，一楼带花园安静舒适，直租，可办居住证 开间,,独栋·斜杠公寓 凤凰新村店 宠物友好，探亲/旅游/出差最优选，近地铁，一楼带花园安静舒适，直租，可办居住证 开间,海珠区,1500.0,25.0,60.0,1,贝壳租房列表页,2026-05-25T20:57:24.748200
GZ2095833005539983360,海珠,整租·越秀天荟江湾 1室0厅 东,海珠区,800.0,10.0,80.0,1,贝壳租房列表页,2026-05-25T20:57:24.748751
独栋·魔方公寓 业主直租店 中介勿扰 近客村 赤岗站 精致舒适一居室 开间,,独栋·魔方公寓 业主直租店 中介勿扰 近客村 赤岗站 精致舒适一居室 开间,海珠区,1900.0,30.0,63.33,1,贝壳租房列表页,2026-05-25T20:57:24.749283
