community_id,name,house_title,district,monthly_rent,area,monthly_rent_per_sqm,listing_count,source,scraped_at
独栋·金地草莓社区 同福西地铁站店 【暗房-自带烘干机-5月特惠】地铁300M孙逸仙北院首选6/8号线双地铁口拎包入住 民水民电 开间,,独栋·金地草莓社区 同福西地铁站店 【暗房-自带烘干机-5月特惠】地铁300M孙逸仙北院首选6/8号线双地铁口拎包入住 民水民电 开间,海珠区,1620.0,25.0,64.8,1,贝壳租房列表页,2026-05-26T15:05:59.234715
GZ2166168561305780224,海珠,整租·宏宇广场 1室1厅 东,海珠区,1500.0,40.0,37.5,1,贝壳租房列表页,2026-05-26T15:05:59.235288
独栋·城遇·青年公寓 宝岗大道店 沙园租房必看！  4.5米loft复式  超大落地窗 免费台球室健身房 房东直租 1室1厅,,独栋·城遇·青年公寓 宝岗大道店 沙园租房必看！  4.5米loft复式  超大落地窗 免费台球室健身房 房东直租 1室1厅,海珠区,1700.0,45.0,37.78,1,贝壳租房列表页,2026-05-26T15:05:59.235938
GZ2157101078858956800,海珠,整租·绿地滨江汇 1室0厅 北,海珠区,2500.0,37.0,67.57,1,贝壳租房列表页,2026-05-26T15:05:59.236499
独栋·泊寓 海珠湾艺术社区 【到店立减200元】近广州之窗 江景落地窗 带空中花园 拎包入住 1室1厅,,独栋·泊寓 海珠湾艺术社区 【到店立减200元】近广州之窗 江景落地窗 带空中花园 拎包入住 1室1厅,海珠区,2205.0,27.75,79.46,1,贝壳租房列表页,2026-05-26T15:05:59.237013
GZ2169039718811959296,海珠,整租·可逸家园 2室1厅 东,海珠区,5500.0,87.46,62.89,1,贝壳租房列表页,2026-05-26T15:05:59.237528
独栋·心中小城 赤沙地铁站店 【舒适安全】精装电梯地铁上盖，不走巷子 开间,,独栋·心中小城 赤沙地铁站店 【舒适安全】精装电梯地铁上盖，不走巷子 开间,海珠区,1950.0,35.0,55.71,1,贝壳租房列表页,2026-05-26T15:05:59.238239
GZ1833778467817127936,海珠,整租·保利百合花园 1室0厅 南/北,海珠区,1200.0,12.0,100.0,1,贝壳租房列表页,2026-05-26T15:06:22.674193
独栋·悦City青年公寓 北山店 特惠首选直租房 拎包入住 送独立网络  民水电 开间,,独栋·悦City青年公寓 北山店 特惠首选直租房 拎包入住 送独立网络  民水电 开间,海珠区,700.0,18.0,38.89,1,贝壳租房列表页,2026-05-26T15:06:22.675316
GZ1833833808051306496,海珠,整租·同福西路 2室1厅 西北,海珠区,3200.0,50.19,63.76,1,贝壳租房列表页,2026-05-26T15:06:22.676336
独栋·与之城市青年之家 富基广场店 市二宫富基广场阳台大一房一厅 1室1厅,,独栋·与之城市青年之家 富基广场店 市二宫富基广场阳台大一房一厅 1室1厅,海珠区,3000.0,50.0,60.0,1,贝壳租房列表页,2026-05-26T15:06:22.677306
GZ1838489654135881728,海珠,整租·晓港中马路 3室1厅 南/北,海珠区,3100.0,48.0,64.58,1,贝壳租房列表页,2026-05-26T15:06:22.678525
独栋·城遇·青年公寓 燕岗店 【精装电梯公寓】下楼直达地铁  直租无中介费丨采光通透丨全景实拍丨配置全屋品牌家具家电可随时入住 ！ 1室1厅,,独栋·城遇·青年公寓 燕岗店 【精装电梯公寓】下楼直达地铁  直租无中介费丨采光通透丨全景实拍丨配置全屋品牌家具家电可随时入住 ！ 1室1厅,海珠区,1800.0,30.0,60.0,1,贝壳租房列表页,2026-05-26T15:06:22.680219
GZ1840046765185695744,海珠,整租·江南大道中 3室1厅 东南,海珠区,3999.0,91.0,43.95,1,贝壳租房列表页,2026-05-26T15:06:22.681186
独栋·与之城市青年之家 南华西路店 同福西江边高端公寓，精装阳台隔断一房一厅，家电齐全拎包入住 1室1厅,,独栋·与之城市青年之家 南华西路店 同福西江边高端公寓，精装阳台隔断一房一厅，家电齐全拎包入住 1室1厅,海珠区,2400.0,40.0,60.0,1,贝壳租房列表页,2026-05-26T15:06:22.682000
GZ1840986738143526912,海珠,整租·保利百合花园 1室0厅 东,海珠区,1200.0,12.0,100.0,1,贝壳租房列表页,2026-05-26T15:06:22.682871
独栋·云境公寓 赤岗店 珠江新城旁南北对流 大单间阳台房 民水电 开间,,独栋·云境公寓 赤岗店 珠江新城旁南北对流 大单间阳台房 民水电 开间,海珠区,2580.0,35.0,73.71,1,贝壳租房列表页,2026-05-26T15:06:22.683777
GZ1843632368787652608,海珠,整租·中海橡园国际 0室0厅 南/北,海珠区,900.0,12.0,75.0,1,贝壳租房列表页,2026-05-26T15:06:22.684548
独栋·云境公寓 赤岗店 赤岗商圈 朝南带阳台大单间  采光好  有停车场  押1付1 1室1厅,,独栋·云境公寓 赤岗店 赤岗商圈 朝南带阳台大单间  采光好  有停车场  押1付1 1室1厅,海珠区,2780.0,35.0,79.43,1,贝壳租房列表页,2026-05-26T15:06:22.685226
GZ1843598813940416512,海珠,整租·金影花园 3室1厅 南/西南,海珠区,4500.0,110.0,40.91,1,贝壳租房列表页,2026-05-26T15:06:22.685892
独栋·云境公寓 赤岗店 近龙潭地铁站 房东直租 年轻人社区 精装修 拎包入住 1室1厅,,独栋·云境公寓 赤岗店 近龙潭地铁站 房东直租 年轻人社区 精装修 拎包入住 1室1厅,海珠区,2580.0,35.0,73.71,1,贝壳租房列表页,2026-05-26T15:06:22.686516
GZ1841038874902528000,海珠,整租·保利百合花园 1室0厅 西南,海珠区,1020.0,12.0,85.0,1,贝壳租房列表页,2026-05-26T15:06:22.687175
GZ1841704930256093184,海珠,整租·绿地滨江汇 1室0厅 东,海珠区,750.0,12.0,62.5,1,贝壳租房列表页,2026-05-26T15:06:22.687933
GZ1845440997417287680,海珠,整租·富力金禧花园 1室0厅 东南,海珠区,1200.0,12.0,100.0,1,贝壳租房列表页,2026-05-26T15:06:22.688574
独栋·珑寓 宝岗店 医生进修/免管理费/可开票/电梯阳光大单间/红会医院/孙逸仙 开间,,独栋·珑寓 宝岗店 医生进修/免管理费/可开票/电梯阳光大单间/红会医院/孙逸仙 开间,海珠区,2350.0,25.0,94.0,1,贝壳租房列表页,2026-05-26T15:06:22.689241
GZ1843622693820170240,海珠,整租·浪琴居 3室2厅 北/东北,海珠区,6500.0,118.0,55.08,1,贝壳租房列表页,2026-05-26T15:06:22.689930
GZ1844320255371902976,海珠,整租·中海名都 1室0厅 东南,海珠区,1800.0,12.0,150.0,1,贝壳租房列表页,2026-05-26T15:06:22.690650
GZ1843971065416515584,海珠,整租·保利花园 1室0厅 东,海珠区,1000.0,12.0,83.33,1,贝壳租房列表页,2026-05-26T15:06:22.691227
独栋·龙湖冠寓 逸景路地铁站店 通勤磨碟沙地铁有座  单间带衣帽间  押1付1 免中介费  3个月起租 开间,,独栋·龙湖冠寓 逸景路地铁站店 通勤磨碟沙地铁有座  单间带衣帽间  押1付1 免中介费  3个月起租 开间,海珠区,2550.0,30.0,85.0,1,贝壳租房列表页,2026-05-26T15:06:22.691834
GZ1846858152646017024,海珠,整租·珠影大院 2室2厅 南,海珠区,7500.0,104.0,72.12,1,贝壳租房列表页,2026-05-26T15:06:22.692417
独栋·百合社区 江南西1店 江南西附近大单间！可短租 民水电！ 开间,,独栋·百合社区 江南西1店 江南西附近大单间！可短租 民水电！ 开间,海珠区,1550.0,23.0,67.39,1,贝壳租房列表页,2026-05-26T15:06:22.692993
GZ1954060460726681600,海珠,整租·保利丰花园 3室2厅 东南,海珠区,5000.0,115.0,43.48,1,贝壳租房列表页,2026-05-26T15:06:22.693669
独栋·金地草莓社区 中大店 中大滨江东双地铁 阳光单间 学生优惠 押一付一拎包入住 开间,,独栋·金地草莓社区 中大店 中大滨江东双地铁 阳光单间 学生优惠 押一付一拎包入住 开间,海珠区,1960.0,23.0,85.22,1,贝壳租房列表页,2026-05-26T15:06:22.694328
GZ1954402287178743808,海珠,整租·保利百合花园 0室0厅 北,海珠区,1200.0,12.6,95.24,1,贝壳租房列表页,2026-05-26T15:06:22.694888
独栋·魔方公寓 客村店 阳光大单间 长租特惠 近客村赤岗地铁 开间,,独栋·魔方公寓 客村店 阳光大单间 长租特惠 近客村赤岗地铁 开间,海珠区,2380.0,30.0,79.33,1,贝壳租房列表页,2026-05-26T15:06:22.695462
GZ1953756180945829888,海珠,整租·江南美景花园 3室1厅 南/北,海珠区,5500.0,116.0,47.41,1,贝壳租房列表页,2026-05-26T15:06:22.696038
独栋·芝麻物业 鹭江地铁5分钟愉景南苑 鹭江5分钟，电1，大大单间家电一级耗能 开间,,独栋·芝麻物业 鹭江地铁5分钟愉景南苑 鹭江5分钟，电1，大大单间家电一级耗能 开间,海珠区,2500.0,30.0,83.33,1,贝壳租房列表页,2026-05-26T15:06:22.696592
GZ2143558969107415040,海珠,整租·金穗雅园 2室1厅 南,海珠区,4200.0,57.0,73.68,1,贝壳租房列表页,2026-05-26T15:06:46.850266
GZ2143542415028387840,海珠,整租·怡雅居 2室1厅 南,海珠区,3500.0,50.0,70.0,1,贝壳租房列表页,2026-05-26T15:06:46.851664
GZ2143385970857213952,海珠,整租·星汇湾花园 1室0厅 西北,海珠区,2000.0,35.0,57.14,1,贝壳租房列表页,2026-05-26T15:06:46.852993
独栋·松得寓 宝岗店 可短租，可押一电梯房！洗手间干湿分离，独立阳台房，朝南阳光充足！ 开间,,独栋·松得寓 宝岗店 可短租，可押一电梯房！洗手间干湿分离，独立阳台房，朝南阳光充足！ 开间,海珠区,1700.0,26.0,65.38,1,贝壳租房列表页,2026-05-26T15:06:46.853578
GZ2143363595986010112,海珠,整租·赤岗三街2至28号小区 2室1厅 南,海珠区,3000.0,56.0,53.57,1,贝壳租房列表页,2026-05-26T15:06:46.854542
独栋·金地草莓社区 同福西地铁站店 【江景一房一厅-5月特惠】地铁300M孙逸仙北院同福西 文化公园地铁口押一付一 1室1厅,,独栋·金地草莓社区 同福西地铁站店 【江景一房一厅-5月特惠】地铁300M孙逸仙北院同福西 文化公园地铁口押一付一 1室1厅,海珠区,3880.0,55.0,70.55,1,贝壳租房列表页,2026-05-26T15:06:46.855316
GZ2143361940951400448,海珠,整租·富力尚溢居 3室2厅 东南,海珠区,6000.0,86.0,69.77,1,贝壳租房列表页,2026-05-26T15:06:46.855938
独栋·与之城市青年之家 南华西路店 8号线同福西江边，热心房东阳台隔断一房一厅，生圈成熟拎包入住 1室1厅,,独栋·与之城市青年之家 南华西路店 8号线同福西江边，热心房东阳台隔断一房一厅，生圈成熟拎包入住 1室1厅,海珠区,2400.0,35.0,68.57,1,贝壳租房列表页,2026-05-26T15:06:46.856544
GZ2143368283217199104,海珠,整租·前进路(海珠) 2室1厅 南,海珠区,3000.0,55.0,54.55,1,贝壳租房列表页,2026-05-26T15:06:46.857149
独栋·越秀星邻 南洲店 【城市精英首选】都市生活新选择，设施齐全，租期自由！ 开间,,独栋·越秀星邻 南洲店 【城市精英首选】都市生活新选择，设施齐全，租期自由！ 开间,海珠区,2210.0,30.0,73.67,1,贝壳租房列表页,2026-05-26T15:06:46.857712
GZ2143561074799017984,海珠,整租·保利天悦公寓 3室2厅 南,海珠区,12000.0,133.0,90.23,1,贝壳租房列表页,2026-05-26T15:06:46.858278
独栋·芝麻物业 凤凰新村10分钟近红十 内阳台，25平，电1，不走巷子 开间,,独栋·芝麻物业 凤凰新村10分钟近红十 内阳台，25平，电1，不走巷子 开间,海珠区,1680.0,25.0,67.2,1,贝壳租房列表页,2026-05-26T15:06:46.858813
GZ2143574425520308224,海珠,整租·金碧湾 3室1厅 南,海珠区,4300.0,77.0,55.84,1,贝壳租房列表页,2026-05-26T15:06:46.859425
GZ2143572848147431424,海珠,整租·南北广场 1室1厅 西南,海珠区,2600.0,43.0,60.47,1,贝壳租房列表页,2026-05-26T15:06:46.859929
GZ2143579355085799424,海珠,整租·侨诚花园 0室0厅 东南,海珠区,900.0,18.0,50.0,1,贝壳租房列表页,2026-05-26T15:06:46.860435
独栋·元寓. 海珠湿地公园店 新店特惠.免费停车，免费健身房，长租可免网络费 1室1厅,,独栋·元寓. 海珠湿地公园店 新店特惠.免费停车，免费健身房，长租可免网络费 1室1厅,海珠区,2980.0,35.0,85.14,1,贝壳租房列表页,2026-05-26T15:06:46.860993
GZ2143574842484457472,海珠,整租·天雄广场 1室0厅 南,海珠区,2500.0,45.0,55.56,1,贝壳租房列表页,2026-05-26T15:06:46.861526
GZ2143585562391478272,海珠,整租·南洲花苑AB区 2室1厅 西北/北,海珠区,2200.0,43.0,51.16,1,贝壳租房列表页,2026-05-26T15:06:46.862060
GZ2143626704600432640,海珠,整租·南田路 2室1厅 南,海珠区,2800.0,50.0,56.0,1,贝壳租房列表页,2026-05-26T15:06:46.862577
独栋·元寓. 海珠湿地公园店 免费停车，有车一族强荐，华快出口100米。长租免租优惠 开间,,独栋·元寓. 海珠湿地公园店 免费停车，有车一族强荐，华快出口100米。长租免租优惠 开间,海珠区,2380.0,25.0,95.2,1,贝壳租房列表页,2026-05-26T15:06:46.863070
GZ2143633254605914112,海珠,整租·电器研究所 1室1厅 南/北,海珠区,2800.0,45.0,62.22,1,贝壳租房列表页,2026-05-26T15:06:46.863567
独栋·盛捷海珠中心服务公寓 合生广场店 企业自营 免佣金 外籍可租/可备案 国际品牌 两房豪套房 含税/含管理费，健身房免费 2室2厅,,独栋·盛捷海珠中心服务公寓 合生广场店 企业自营 免佣金 外籍可租/可备案 国际品牌 两房豪套房 含税/含管理费，健身房免费 2室2厅,海珠区,15000.0,80.0,187.5,1,贝壳租房列表页,2026-05-26T15:06:46.864085
GZ2143624214698000384,海珠,整租·海珠花园窝趣公寓 1室1厅 东,海珠区,1580.0,25.0,63.2,1,贝壳租房列表页,2026-05-26T15:06:46.864708
独栋·盛捷海珠中心服务公寓 合生广场店 近琶洲 企业专享无忧 品质保障 一房行政 套房可备案 含税 健身房一价全包 1室1厅,,独栋·盛捷海珠中心服务公寓 合生广场店 近琶洲 企业专享无忧 品质保障 一房行政 套房可备案 含税 健身房一价全包 1室1厅,海珠区,11000.0,66.0,166.67,1,贝壳租房列表页,2026-05-26T15:06:46.865205
GZ2143628230173655040,海珠,整租·赤岗西路横二街8-10号 3室1厅 南/西/北,海珠区,4200.0,76.0,55.26,1,贝壳租房列表页,2026-05-26T15:06:46.865689
独栋·盛捷海珠中心服务公寓 合生广场店 企业高管专享 品牌服务式公寓 豪华单房 一站式管家服务 24小时安 私密性高 国际连锁品牌保障 开间,,独栋·盛捷海珠中心服务公寓 合生广场店 企业高管专享 品牌服务式公寓 豪华单房 一站式管家服务 24小时安 私密性高 国际连锁品牌保障 开间,海珠区,8000.0,33.0,242.42,1,贝壳租房列表页,2026-05-26T15:06:46.866147
GZ2143650823635206144,海珠,整租·景致花园 3室1厅 南/北,海珠区,4800.0,100.0,48.0,1,贝壳租房列表页,2026-05-26T15:06:46.866619
独栋·盛捷海珠中心服务公寓 合生广场店 中大外籍留学生专享 优惠 近中大 安全私密性高 可短租 拎包入住 国际连锁 开间,,独栋·盛捷海珠中心服务公寓 合生广场店 中大外籍留学生专享 优惠 近中大 安全私密性高 可短租 拎包入住 国际连锁 开间,海珠区,8000.0,33.0,242.42,1,贝壳租房列表页,2026-05-26T15:06:46.867061
GZ2163628143447900160,海珠,整租·祈乐苑 2室2厅 北/东北,海珠区,6000.0,58.0,103.45,1,贝壳租房列表页,2026-05-26T15:07:09.130712
独栋·瑞家公寓 赤岗精装店 地铁8号线赤岗   靠近省二医 开间,,独栋·瑞家公寓 赤岗精装店 地铁8号线赤岗   靠近省二医 开间,海珠区,1299.0,20.0,64.95,1,贝壳租房列表页,2026-05-26T15:07:09.131811
GZ2163634646011609088,海珠,整租·杏林小区 2室1厅 北,海珠区,3300.0,50.0,66.0,1,贝壳租房列表页,2026-05-26T15:07:09.133005
独栋·拼图家园 客村店 地铁11号线赤沙站，广财普通单间（民水电） 开间,,独栋·拼图家园 客村店 地铁11号线赤沙站，广财普通单间（民水电） 开间,海珠区,580.0,16.0,36.25,1,贝壳租房列表页,2026-05-26T15:07:09.133856
GZ2163645326592835584,海珠,整租·越秀天荟江湾 1室1厅 北,海珠区,4000.0,38.0,105.26,1,贝壳租房列表页,2026-05-26T15:07:09.134685
GZ2163652187433992192,海珠,整租·合生颐景华苑 3室2厅 北,海珠区,5300.0,90.0,58.89,1,贝壳租房列表页,2026-05-26T15:07:09.136378
GZ2163655025765646336,海珠,整租·跃进新村 2室1厅 南,海珠区,3000.0,55.0,54.55,1,贝壳租房列表页,2026-05-26T15:07:09.138069
GZ2163659937287241728,海珠,整租·自由心岸 2室1厅 南,海珠区,4500.0,79.0,56.96,1,贝壳租房列表页,2026-05-26T15:07:09.139475
GZ2163678566523338752,海珠,整租·顺华名庭 3室2厅 西南,海珠区,5200.0,95.0,54.74,1,贝壳租房列表页,2026-05-26T15:07:09.141086
GZ2163813307939553280,海珠,整租·穗发花园 3室2厅 南,海珠区,3200.0,70.0,45.71,1,贝壳租房列表页,2026-05-26T15:07:09.142311
GZ2163843364523343872,海珠,整租·琶洲新村公寓 1室1厅 北,海珠区,4500.0,55.0,81.82,1,贝壳租房列表页,2026-05-26T15:07:09.142923
GZ2163859793289150464,海珠,整租·光大花园水岸榕城 1室1厅 南,海珠区,3500.0,39.0,89.74,1,贝壳租房列表页,2026-05-26T15:07:09.143517
独栋·盛捷海珠中心服务公寓 合生广场店 外籍专享 广交会限时特惠 一房行政 商务专享 服务公寓 公寓直租 1室1厅,,独栋·盛捷海珠中心服务公寓 合生广场店 外籍专享 广交会限时特惠 一房行政 商务专享 服务公寓 公寓直租 1室1厅,海珠区,10500.0,58.0,181.03,1,贝壳租房列表页,2026-05-26T15:07:09.144081
GZ2163858576416702464,海珠,整租·南田路 1室0厅 南,海珠区,1200.0,25.0,48.0,1,贝壳租房列表页,2026-05-26T15:07:09.144648
GZ2163845645922729984,海珠,整租·穗发花园 2室1厅 北,海珠区,2500.0,44.0,56.82,1,贝壳租房列表页,2026-05-26T15:07:09.145202
GZ2163860791948738560,海珠,整租·前进路(海珠) 3室1厅 东南,海珠区,3600.0,88.0,40.91,1,贝壳租房列表页,2026-05-26T15:07:09.145758
独栋·盛捷海珠中心服务公寓 合生广场店 国际品牌保障 一价全包 企业高管/外籍可租 免中介费 琶洲一站式直达 2室1厅,,独栋·盛捷海珠中心服务公寓 合生广场店 国际品牌保障 一价全包 企业高管/外籍可租 免中介费 琶洲一站式直达 2室1厅,海珠区,14500.0,68.0,213.24,1,贝壳租房列表页,2026-05-26T15:07:09.146641
GZ2163869200047669248,海珠,整租·君华江畔豪园 2室1厅 西南,海珠区,3800.0,49.0,77.55,1,贝壳租房列表页,2026-05-26T15:07:09.147179
独栋·珑寓 宝岗店 阳光通透 配套健身房 阳台单间，大窗采光 0中介 高层电梯独栋 民电不走巷子 开间,,独栋·珑寓 宝岗店 阳光通透 配套健身房 阳台单间，大窗采光 0中介 高层电梯独栋 民电不走巷子 开间,海珠区,2550.0,25.0,102.0,1,贝壳租房列表页,2026-05-26T15:07:09.147730
GZ2163868859373715456,海珠,整租·南轩阁 4室2厅 东南,海珠区,7500.0,160.0,46.88,1,贝壳租房列表页,2026-05-26T15:07:09.148264
GZ2163870011079262208,海珠,整租·远锋大厦 3室1厅 西南,海珠区,4500.0,83.46,53.92,1,贝壳租房列表页,2026-05-26T15:07:09.149286
独栋·金地草莓社区 同福西地铁站店 【江景大单间-五月福利-限时特惠-孙逸仙北院-6/8号线地铁】近地铁-地铁口，民水民电 1室1厅,,独栋·金地草莓社区 同福西地铁站店 【江景大单间-五月福利-限时特惠-孙逸仙北院-6/8号线地铁】近地铁-地铁口，民水民电 1室1厅,海珠区,3360.0,35.0,96.0,1,贝壳租房列表页,2026-05-26T15:07:09.149791
GZ2162398446231748608,海珠,整租·江南大道中 1室1厅 东南,海珠区,1500.0,30.0,50.0,1,贝壳租房列表页,2026-05-26T15:07:09.150290
独栋·与之城市青年之家 天荟江湾 国企高端服务式公寓 江景阳台一房一厅 全屋一线家电 拎包入住 1室1厅,,独栋·与之城市青年之家 天荟江湾 国企高端服务式公寓 江景阳台一房一厅 全屋一线家电 拎包入住 1室1厅,海珠区,7200.0,60.0,120.0,1,贝壳租房列表页,2026-05-26T15:07:09.150782
GZ2032770248410660864,海珠,整租·丽园雅庭 1室1厅 南,海珠区,4600.0,45.0,102.22,1,贝壳租房列表页,2026-05-26T15:07:29.539557
独栋·芝麻物业 燕岗南石路江景房 阳台复式，有电梯 1室1厅,,独栋·芝麻物业 燕岗南石路江景房 阳台复式，有电梯 1室1厅,海珠区,1580.0,25.0,63.2,1,贝壳租房列表页,2026-05-26T15:07:29.540448
GZ2032678131147472896,海珠,整租·丽景湾 1室0厅 东,海珠区,1900.0,12.0,158.33,1,贝壳租房列表页,2026-05-26T15:07:29.541231
独栋·碧家国际社区 赤岗店 赤岗8号线近磨碟沙琶洲 可短租 近省二医院 无遮挡单间 开间,,独栋·碧家国际社区 赤岗店 赤岗8号线近磨碟沙琶洲 可短租 近省二医院 无遮挡单间 开间,海珠区,1800.0,28.0,64.29,1,贝壳租房列表页,2026-05-26T15:07:29.542110
GZ2032695263100928000,海珠,整租·光大花园中海锦榕湾 3室2厅 南,海珠区,8000.0,105.0,76.19,1,贝壳租房列表页,2026-05-26T15:07:29.542876
独栋·魔方公寓 业主直租店 中介勿扰 近客村 赤岗站 精致舒适一居室 开间,,独栋·魔方公寓 业主直租店 中介勿扰 近客村 赤岗站 精致舒适一居室 开间,海珠区,1900.0,30.0,63.33,1,贝壳租房列表页,2026-05-26T15:07:29.543524
GZ2033760842985504768,海珠,整租·赤岗二街1号大院 3室1厅 南,海珠区,3500.0,67.0,52.24,1,贝壳租房列表页,2026-05-26T15:07:29.544167
独栋·寻马院子 市二宫店 采光好单间带独立厨卫 开间,,独栋·寻马院子 市二宫店 采光好单间带独立厨卫 开间,海珠区,1480.0,18.0,82.22,1,贝壳租房列表页,2026-05-26T15:07:29.544874
GZ2033805461714632704,海珠,整租·保利世界贸易中心 1室1厅 东南/南,海珠区,7500.0,103.0,72.82,1,贝壳租房列表页,2026-05-26T15:07:29.545499
GZ2119838433626030080,海珠,合租·合生颐景华苑 4居室 东北卧,海珠区,1953.0,16.5,118.36,1,贝壳租房列表页,2026-05-26T15:07:29.546153
GZ2033590582030368768,海珠,整租·珠江国际公馆 1室0厅 东,海珠区,3200.0,48.0,66.67,1,贝壳租房列表页,2026-05-26T15:07:29.546815
GZ2137847680133496832,海珠,合租·森语星园 3居室 东卧,海珠区,1039.0,7.0,148.43,1,贝壳租房列表页,2026-05-26T15:07:29.547500
